# 출처: https://datalaw.kr/sanctions/ · 수집일 2026-09-11 · 결정문에서 기계 추출한 요약으로 정확성을 보증하지 않습니다. 근거로 쓰기 전에 결정문 원문을 확인하십시오 · 정정 요청: hyunsub.lee@seumlaw.com
의결일,안건번호,사건번호,의결주체,피심인,위반조문,처분,과징금(원),과태료(원),행 주소,원문 게시물
2024-11-04,제2024-221-661호,,제2소위원회,비공개,제29조(안전조치의무); 제26조(업무위탁에 따른 개인정보의 처리 제한),과태료,,"7,700,000",https://datalaw.kr/sanctions/#d-2024-221-661,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1079
2024-11-04,제2024-221-660호,,제2소위원회,비공개,제29조(안전조치의무),과태료,,"2,700,000",https://datalaw.kr/sanctions/#d-2024-221-660,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1079
2024-11-04,제2024-221-659호,,제2소위원회,비공개,제29조(안전조치의무),과태료,,"5,400,000",https://datalaw.kr/sanctions/#d-2024-221-659,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1079
2024-11-04,제2024-018-242호,"2023조이0115, 2023조이0035",위원회,비공개,제21조(개인정보의 파기); 제29조(안전조치의무); 제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과징금; 과태료; 공표 1년,"9,591,000","8,100,000",https://datalaw.kr/sanctions/#d-2024-018-242,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1089
2024-11-04,제2024-018-241호,"2023조이0115, 2023조이0035",위원회,비공개,제29조(안전조치의무),과징금; 과태료,"51,100,000","2,700,000",https://datalaw.kr/sanctions/#d-2024-018-241,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1089
2024-10-23,제2024-220-644호,2024조이0019등 2건,제2소위원회,비공개,제29조(안전조치의무),과태료,,"3,600,000",https://datalaw.kr/sanctions/#d-2024-220-644,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1021
2024-10-23,제2024-220-643호,2024조이0019등 2건,제2소위원회,비공개,제39조의4(개인정보 유출등의 통지·신고에 대한 특례),과태료; 시정명령; 공표 1년,,"4,200,000",https://datalaw.kr/sanctions/#d-2024-220-643,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1021
2024-10-23,제2024-220-642호,2024조이0019등 2건,제2소위원회,비공개,제29조(안전조치의무),시정명령,,,https://datalaw.kr/sanctions/#d-2024-220-642,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1021
2024-10-23,제2024-220-640호,2023조일0052 등 3건,제2소위원회,사회복지법인 월드비전,제29조(안전조치의무),과태료; 공표,,"3,600,000",https://datalaw.kr/sanctions/#d-2024-220-640,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1010
2024-10-23,제2024-220-639호,2023조일0052 등 3건,제2소위원회,주식회사 한독,제29조(안전조치의무),과태료; 공표,,"4,200,000",https://datalaw.kr/sanctions/#d-2024-220-639,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1010
2024-10-23,제2024-220-638호,,제2소위원회,비공개,제24조의2 제1항(주민등록번호 처리의 제한),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2024-220-638,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1012
2024-10-23,제2024-220-637호,,제2소위원회,비공개,제24조의2 제1항(주민등록번호 처리의 제한),과태료,,"3,000,000",https://datalaw.kr/sanctions/#d-2024-220-637,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1012
2024-10-23,제2024-017-240호,"2024조이0011, 2024조이0008",위원회,㈜일학,제29조(안전조치의무),과징금; 과태료,"18,000,000","3,600,000",https://datalaw.kr/sanctions/#d-2024-017-240,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1034
2024-10-23,제2024-017-239호,"2024조이0011, 2024조이0008",위원회,㈜네오팜,제29조(안전조치의무); 제39조의4 제1항(개인정보 유출등의 통지·신고에 대한 특례),과징금; 과태료; 공표 1년,"105,173,000","7,200,000",https://datalaw.kr/sanctions/#d-2024-017-239,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-1034
2024-09-25,제2024-219-623호,2023조이0039 등 3건,제2소위원회,비공개,제29조(안전조치의무); 제39조의4 제1항(개인정보 유출등의 통지·신고에 대한 특례),과태료,,"6,600,000",https://datalaw.kr/sanctions/#d-2024-219-623,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0922
2024-09-25,제2024-219-622호,2023조이0039 등 3건,제2소위원회,비공개,제29조(안전조치의무); 제39조의4 제1항(개인정보 유출등의 통지·신고에 대한 특례),과태료; 공표 1년,,"7,200,000",https://datalaw.kr/sanctions/#d-2024-219-622,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0922
2024-09-25,제2024-219-621호,2023조이0039 등 3건,제2소위원회,비공개,제29조(안전조치의무); 제39조의4 제1항(개인정보 유출등의 통지·신고에 대한 특례),과태료; 공표 1년,,"6,300,000",https://datalaw.kr/sanctions/#d-2024-219-621,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0922
2024-09-25,제2024-016-235호,2024조일0012,위원회,비공개,제28조의8(개인정보의 국외 이전),과징금; 개선권고,"379,000,000",,https://datalaw.kr/sanctions/#d-2024-016-235,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0950
2024-09-25,제2024-016-234호,2024조일0012,위원회,비공개,제23조(민감정보의 처리 제한); 제28조의8(개인정보의 국외 이전); 제38조(권리행사의 방법 및 절차),과징금; 시정명령; 개선권고,"725,000,000",,https://datalaw.kr/sanctions/#d-2024-016-234,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0950
2024-09-25,제2024-016-233호,"2024조총0003, 2023조이0078",위원회,비공개,제18조(개인정보의 목적 외 이용·제공 제한); 제29조(안전조치의무),과징금; 개선권고; 고발,"224,000,000",,https://datalaw.kr/sanctions/#d-2024-016-233,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0949
2024-09-25,제2024-016-232호,"2024조총0003, 2023조이0078",위원회,한국사회복지협의회,제29조(안전조치의무); 제24조의2 제3항(주민등록번호 처리의 제한),과징금; 과태료; 개선권고,"483,000,000","5,400,000",https://datalaw.kr/sanctions/#d-2024-016-232,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0949
2024-09-11,제2024-015-229호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-229,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-228호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-228,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-227호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-227,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-226호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-226,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-225호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-225,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-224호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-224,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-223호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-223,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-222호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-222,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-221호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-221,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-220호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-220,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-219호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-219,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-218호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-218,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-217호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-217,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-216호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-216,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-215호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-215,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-214호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-214,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-213호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-213,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-212호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-212,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-211호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-211,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-210호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-210,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-209호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-209,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-208호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-208,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-207호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-207,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-206호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-206,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-205호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-205,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-204호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-204,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-203호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-203,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-202호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-202,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-201호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-201,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-200호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-200,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-09-11,제2024-015-199호,,위원회,비공개,,개선권고,,,https://datalaw.kr/sanctions/#d-2024-015-199,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0888
2024-08-28,제2024-217-572호,2023조이0058 등 3건,제2소위원회,비공개,제21조 제1항(개인정보의 파기); 제29조(안전조치의무),과태료; 공표 1년,,"7,800,000",https://datalaw.kr/sanctions/#d-2024-217-572,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0827
2024-08-28,제2024-217-571호,2023조이0058 등 3건,제2소위원회,비공개,제29조(안전조치의무); 제39조의4 제1항(개인정보 유출등의 통지·신고에 대한 특례),과태료; 공표 1년,,"5,400,000",https://datalaw.kr/sanctions/#d-2024-217-571,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0827
2024-08-28,제2024-217-570호,2023조이0058 등 3건,제2소위원회,비공개,제21조 제1항(개인정보의 파기); 제29조(안전조치의무); 제39조의4 제1항(개인정보 유출등의 통지·신고에 대한 특례),과태료; 공표 1년,,"7,200,000",https://datalaw.kr/sanctions/#d-2024-217-570,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0827
2024-08-28,제2024-217-565호,2024조일0050 등 3건,제2소위원회,비공개,제31조의2(국내대리인의 지정); 제63조(자료제출 요구 및 검사),과태료,,"19,000,000",https://datalaw.kr/sanctions/#d-2024-217-565,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0830
2024-08-28,제2024-217-564호,2024조일0050 등 3건,제2소위원회,비공개,제63조(자료제출 요구 및 검사),과태료; 개선권고,,"3,000,000",https://datalaw.kr/sanctions/#d-2024-217-564,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0830
2024-08-28,제2024-217-563호,2024조일0050 등 3건,제2소위원회,비공개,제35조(개인정보의 열람); 제25조(고정형 영상정보처리기기의 설치·운영 제한),과태료; 경고,,"3,000,000",https://datalaw.kr/sanctions/#d-2024-217-563,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0830
2024-08-28,제2024-014-198호,2023조이0124 등 4건,위원회,비공개,제29조(안전조치의무); 제39조의4 제1항(개인정보 유출등의 통지·신고에 대한 특례),과징금; 과태료; 공표 1년,"3,298,000","7,200,000",https://datalaw.kr/sanctions/#d-2024-014-198,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0847
2024-08-28,제2024-014-197호,2023조이0124 등 4건,위원회,비공개,,과태료,,"1,800,000",https://datalaw.kr/sanctions/#d-2024-014-197,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0847
2024-08-28,제2024-014-196호,2023조이0124 등 4건,위원회,비공개,제29조(안전조치의무); 제35조(개인정보의 열람),과징금; 과태료; 시정명령,,"3,600,000",https://datalaw.kr/sanctions/#d-2024-014-196,https://www.pipc.go.kr/np/default/agenda.do?op=view&mCode=E030010000&idxId=2024-0847
